Start training script: Thu Nov 27 13:41:31 2025
Generating dataset from labeled CSV.
+ Processing participant 4, task BA_RIGHT_CLICK, trail 7
+ Processing participant 4, task BA_RIGHT_CLICK, trail 8
+ Processing participant 4, task BA_RIGHT_CLICK, trail 9
+ Processing participant 4, task BA_SCROLL, trail 0
+ Processing participant 4, task BA_SCROLL, trail 1
+ Processing participant 4, task BA_SCROLL, trail 2
+ Processing participant 4, task BA_SCROLL, trail 3
+ Processing participant 4, task BA_SCROLL, trail 4
+ Processing participant 4, task DRAGGING, trail 0
+ Processing participant 4, task DRAGGING, trail 1
+ Processing participant 4, task DRAGGING, trail 2
+ Processing participant 4, task DRAGGING, trail 3
+ Processing participant 4, task DRAGGING, trail 4
+ Processing participant 4, task MENU_NAVIGATION, trail 0
+ Processing participant 4, task MENU_NAVIGATION, trail 1
+ Processing participant 4, task MENU_NAVIGATION, trail 2
+ Processing participant 4, task MENU_NAVIGATION, trail 3
+ Processing participant 4, task MENU_NAVIGATION, trail 4
+ Processing participant 4, task POINT_N_CLICK, trail 0
+ Processing participant 4, task POINT_N_CLICK, trail 1
+ Processing participant 4, task POINT_N_CLICK, trail 2
+ Processing participant 4, task POINT_N_CLICK, trail 3
+ Processing participant 4, task POINT_N_CLICK, trail 4
+ Processing participant 5, task BA_LEFT_CLICK, trail 0
+ Processing participant 5, task BA_LEFT_CLICK, trail 1
+ Processing participant 5, task BA_LEFT_CLICK, trail 2
+ Processing participant 5, task BA_LEFT_CLICK, trail 3
+ Processing participant 5, task BA_LEFT_CLICK, trail 4
+ Processing participant 5, task BA_LEFT_CLICK, trail 5
+ Processing participant 5, task BA_LEFT_CLICK, trail 6
+ Processing participant 5, task BA_LEFT_CLICK, trail 7
+ Processing participant 5, task BA_LEFT_CLICK, trail 8
+ Processing participant 5, task BA_LEFT_CLICK, trail 9
+ Processing participant 5, task BA_RIGHT_CLICK, trail 0
+ Processing participant 5, task BA_RIGHT_CLICK, trail 1
+ Processing participant 5, task BA_RIGHT_CLICK, trail 2
+ Processing participant 5, task BA_RIGHT_CLICK, trail 3
+ Processing participant 5, task BA_RIGHT_CLICK, trail 4
+ Processing participant 5, task BA_RIGHT_CLICK, trail 5
+ Processing participant 5, task BA_RIGHT_CLICK, trail 6
+ Processing participant 5, task BA_RIGHT_CLICK, trail 7
+ Processing participant 5, task BA_RIGHT_CLICK, trail 8
+ Processing participant 5, task BA_RIGHT_CLICK, trail 9
+ Processing participant 5, task BA_SCROLL, trail 0
+ Processing participant 5, task BA_SCROLL, trail 1
+ Processing participant 5, task BA_SCROLL, trail 2
+ Processing participant 5, task BA_SCROLL, trail 3
+ Processing participant 5, task BA_SCROLL, trail 4
+ Processing participant 5, task DRAGGING, trail 0
+ Processing participant 5, task DRAGGING, trail 1
+ Processing participant 5, task DRAGGING, trail 2
+ Processing participant 5, task DRAGGING, trail 3
+ Processing participant 5, task DRAGGING, trail 4
+ Processing participant 5, task MENU_NAVIGATION, trail 0
+ Processing participant 5, task MENU_NAVIGATION, trail 1
+ Processing participant 5, task MENU_NAVIGATION, trail 2
+ Processing participant 5, task MENU_NAVIGATION, trail 3
+ Processing participant 5, task MENU_NAVIGATION, trail 4
+ Processing participant 5, task POINT_N_CLICK, trail 0
+ Processing participant 5, task POINT_N_CLICK, trail 1
+ Processing participant 5, task POINT_N_CLICK, trail 2
+ Processing participant 5, task POINT_N_CLICK, trail 3
+ Processing participant 5, task POINT_N_CLICK, trail 4
+ Processing participant 6, task BA_LEFT_CLICK, trail 0
+ Processing participant 6, task BA_LEFT_CLICK, trail 1
+ Processing participant 6, task BA_LEFT_CLICK, trail 2
+ Processing participant 6, task BA_LEFT_CLICK, trail 3
+ Processing participant 6, task BA_LEFT_CLICK, trail 4
+ Processing participant 6, task BA_LEFT_CLICK, trail 5
+ Processing participant 6, task BA_LEFT_CLICK, trail 6
+ Processing participant 6, task BA_LEFT_CLICK, trail 7
+ Processing participant 6, task BA_LEFT_CLICK, trail 8
+ Processing participant 6, task BA_LEFT_CLICK, trail 9
+ Processing participant 6, task BA_RIGHT_CLICK, trail 0
+ Processing participant 6, task BA_RIGHT_CLICK, trail 1
+ Processing participant 6, task BA_RIGHT_CLICK, trail 2
+ Processing participant 6, task BA_RIGHT_CLICK, trail 3
+ Processing participant 6, task BA_RIGHT_CLICK, trail 4
+ Processing participant 6, task BA_RIGHT_CLICK, trail 5
+ Processing participant 6, task BA_RIGHT_CLICK, trail 6
+ Processing participant 6, task BA_RIGHT_CLICK, trail 7
+ Processing participant 6, task BA_RIGHT_CLICK, trail 8
+ Processing participant 6, task BA_RIGHT_CLICK, trail 9
+ Processing participant 6, task BA_SCROLL, trail 0
+ Processing participant 6, task BA_SCROLL, trail 1
+ Processing participant 6, task BA_SCROLL, trail 2
+ Processing participant 6, task BA_SCROLL, trail 3
+ Processing participant 6, task BA_SCROLL, trail 4
+ Processing participant 6, task DRAGGING, trail 0
+ Processing participant 6, task DRAGGING, trail 1
+ Processing participant 6, task DRAGGING, trail 2
+ Processing participant 6, task DRAGGING, trail 3
+ Processing participant 6, task DRAGGING, trail 4
+ Processing participant 6, task MENU_NAVIGATION, trail 0
+ Processing participant 6, task MENU_NAVIGATION, trail 1
+ Processing participant 6, task MENU_NAVIGATION, trail 2
+ Processing participant 6, task MENU_NAVIGATION, trail 3
+ Processing participant 6, task MENU_NAVIGATION, trail 4
+ Processing participant 6, task POINT_N_CLICK, trail 0
+ Processing participant 6, task POINT_N_CLICK, trail 1
+ Processing participant 6, task POINT_N_CLICK, trail 2
+ Processing participant 6, task POINT_N_CLICK, trail 3
+ Processing participant 6, task POINT_N_CLICK, trail 4
dataset shape: torch.Size([27870, 5, 12, 3]), torch.Size([27870])
Dataset distribution:
> Train: Counter({np.int64(0): 8240, np.int64(2): 2806, np.int64(1): 1538, np.int64(4): 1385, np.int64(3): 1247, np.int64(5): 758, np.int64(6): 748})
> Val:   Counter({np.int64(0): 2747, np.int64(2): 935, np.int64(1): 512, np.int64(4): 462, np.int64(3): 416, np.int64(5): 253, np.int64(6): 249})
> Test:  Counter({np.int64(0): 2747, np.int64(2): 935, np.int64(1): 512, np.int64(4): 462, np.int64(3): 416, np.int64(5): 253, np.int64(6): 249})
Using device: cuda
Start training with config: win5-noweight
[Epoch 1/100] Train Loss: 1.3433 Acc: 0.5169 | Val Loss: 1.0875 Acc: 0.5488
[Epoch 2/100] Train Loss: 0.9174 Acc: 0.6041 | Val Loss: 0.8108 Acc: 0.6509
[Epoch 3/100] Train Loss: 0.7097 Acc: 0.7081 | Val Loss: 0.5691 Acc: 0.7768
[Epoch 4/100] Train Loss: 0.5786 Acc: 0.7710 | Val Loss: 0.5162 Acc: 0.7949
[Epoch 5/100] Train Loss: 0.5066 Acc: 0.8012 | Val Loss: 0.5157 Acc: 0.7949
[Epoch 6/100] Train Loss: 0.4728 Acc: 0.8166 | Val Loss: 0.4369 Acc: 0.8249
[Epoch 7/100] Train Loss: 0.4527 Acc: 0.8222 | Val Loss: 0.4178 Acc: 0.8416
[Epoch 8/100] Train Loss: 0.4359 Acc: 0.8327 | Val Loss: 0.4204 Acc: 0.8348
[Epoch 9/100] Train Loss: 0.4138 Acc: 0.8407 | Val Loss: 0.3898 Acc: 0.8538
[Epoch 10/100] Train Loss: 0.4056 Acc: 0.8447 | Val Loss: 0.4137 Acc: 0.8446
[Epoch 11/100] Train Loss: 0.3910 Acc: 0.8490 | Val Loss: 0.3895 Acc: 0.8507
[Epoch 12/100] Train Loss: 0.3794 Acc: 0.8555 | Val Loss: 0.4178 Acc: 0.8394
[Epoch 13/100] Train Loss: 0.3559 Acc: 0.8644 | Val Loss: 0.3613 Acc: 0.8570
[Epoch 14/100] Train Loss: 0.3592 Acc: 0.8622 | Val Loss: 0.3737 Acc: 0.8516
[Epoch 15/100] Train Loss: 0.3355 Acc: 0.8709 | Val Loss: 0.3280 Acc: 0.8730
[Epoch 16/100] Train Loss: 0.3291 Acc: 0.8716 | Val Loss: 0.3369 Acc: 0.8689
[Epoch 17/100] Train Loss: 0.3242 Acc: 0.8732 | Val Loss: 0.3163 Acc: 0.8784
[Epoch 18/100] Train Loss: 0.3196 Acc: 0.8784 | Val Loss: 0.3591 Acc: 0.8574
[Epoch 19/100] Train Loss: 0.3134 Acc: 0.8820 | Val Loss: 0.3343 Acc: 0.8730
[Epoch 20/100] Train Loss: 0.3105 Acc: 0.8795 | Val Loss: 0.3482 Acc: 0.8724
[Epoch 21/100] Train Loss: 0.3020 Acc: 0.8818 | Val Loss: 0.3053 Acc: 0.8823
[Epoch 22/100] Train Loss: 0.2906 Acc: 0.8883 | Val Loss: 0.3337 Acc: 0.8800
[Epoch 23/100] Train Loss: 0.2857 Acc: 0.8906 | Val Loss: 0.2983 Acc: 0.8841
[Epoch 24/100] Train Loss: 0.2767 Acc: 0.8906 | Val Loss: 0.2959 Acc: 0.8830
[Epoch 25/100] Train Loss: 0.2782 Acc: 0.8927 | Val Loss: 0.3441 Acc: 0.8669
[Epoch 26/100] Train Loss: 0.2702 Acc: 0.8948 | Val Loss: 0.2883 Acc: 0.8945
[Epoch 27/100] Train Loss: 0.2632 Acc: 0.8991 | Val Loss: 0.2833 Acc: 0.8893
[Epoch 28/100] Train Loss: 0.2609 Acc: 0.9016 | Val Loss: 0.2820 Acc: 0.8891
[Epoch 29/100] Train Loss: 0.2591 Acc: 0.9007 | Val Loss: 0.2757 Acc: 0.8965
[Epoch 30/100] Train Loss: 0.2530 Acc: 0.9031 | Val Loss: 0.3173 Acc: 0.8748
[Epoch 31/100] Train Loss: 0.2494 Acc: 0.9028 | Val Loss: 0.2719 Acc: 0.8967
[Epoch 32/100] Train Loss: 0.2449 Acc: 0.9068 | Val Loss: 0.3193 Acc: 0.8766
[Epoch 33/100] Train Loss: 0.2441 Acc: 0.9065 | Val Loss: 0.2531 Acc: 0.9022
[Epoch 34/100] Train Loss: 0.2437 Acc: 0.9068 | Val Loss: 0.2947 Acc: 0.8823
[Epoch 35/100] Train Loss: 0.2324 Acc: 0.9098 | Val Loss: 0.2709 Acc: 0.8956
[Epoch 36/100] Train Loss: 0.2303 Acc: 0.9102 | Val Loss: 0.2842 Acc: 0.8934
[Epoch 37/100] Train Loss: 0.2359 Acc: 0.9080 | Val Loss: 0.3627 Acc: 0.8698
[Epoch 38/100] Train Loss: 0.2387 Acc: 0.9106 | Val Loss: 0.2529 Acc: 0.8992
[Epoch 39/100] Train Loss: 0.2180 Acc: 0.9175 | Val Loss: 0.2622 Acc: 0.8963
[Epoch 40/100] Train Loss: 0.2259 Acc: 0.9118 | Val Loss: 0.2695 Acc: 0.8902
[Epoch 41/100] Train Loss: 0.2211 Acc: 0.9166 | Val Loss: 0.2559 Acc: 0.8994
[Epoch 42/100] Train Loss: 0.2176 Acc: 0.9153 | Val Loss: 0.2601 Acc: 0.9029
[Epoch 43/100] Train Loss: 0.2168 Acc: 0.9162 | Val Loss: 0.2469 Acc: 0.9074
[Epoch 44/100] Train Loss: 0.2111 Acc: 0.9186 | Val Loss: 0.2652 Acc: 0.8997
[Epoch 45/100] Train Loss: 0.2116 Acc: 0.9180 | Val Loss: 0.2458 Acc: 0.9037
[Epoch 46/100] Train Loss: 0.2151 Acc: 0.9169 | Val Loss: 0.2292 Acc: 0.9159
[Epoch 47/100] Train Loss: 0.1995 Acc: 0.9240 | Val Loss: 0.2503 Acc: 0.9072
[Epoch 48/100] Train Loss: 0.2067 Acc: 0.9187 | Val Loss: 0.2506 Acc: 0.9092
[Epoch 49/100] Train Loss: 0.2017 Acc: 0.9203 | Val Loss: 0.2731 Acc: 0.8995
[Epoch 50/100] Train Loss: 0.1962 Acc: 0.9249 | Val Loss: 0.2158 Acc: 0.9184
[Epoch 51/100] Train Loss: 0.1895 Acc: 0.9248 | Val Loss: 0.2666 Acc: 0.8972
[Epoch 52/100] Train Loss: 0.1947 Acc: 0.9252 | Val Loss: 0.2509 Acc: 0.9053
[Epoch 53/100] Train Loss: 0.1950 Acc: 0.9255 | Val Loss: 0.2258 Acc: 0.9105
[Epoch 54/100] Train Loss: 0.2010 Acc: 0.9222 | Val Loss: 0.2263 Acc: 0.9137
[Epoch 55/100] Train Loss: 0.1839 Acc: 0.9304 | Val Loss: 0.2374 Acc: 0.9056
[Epoch 56/100] Train Loss: 0.1917 Acc: 0.9268 | Val Loss: 0.2450 Acc: 0.9166
[Epoch 57/100] Train Loss: 0.1949 Acc: 0.9238 | Val Loss: 0.2134 Acc: 0.9182
[Epoch 58/100] Train Loss: 0.1878 Acc: 0.9261 | Val Loss: 0.2116 Acc: 0.9150
[Epoch 59/100] Train Loss: 0.1841 Acc: 0.9282 | Val Loss: 0.2199 Acc: 0.9146
[Epoch 60/100] Train Loss: 0.1845 Acc: 0.9272 | Val Loss: 0.2488 Acc: 0.9056
[Epoch 61/100] Train Loss: 0.1803 Acc: 0.9307 | Val Loss: 0.2281 Acc: 0.9126
[Epoch 62/100] Train Loss: 0.1811 Acc: 0.9312 | Val Loss: 0.2118 Acc: 0.9177
[Epoch 63/100] Train Loss: 0.1679 Acc: 0.9352 | Val Loss: 0.2606 Acc: 0.9053
[Epoch 64/100] Train Loss: 0.1725 Acc: 0.9327 | Val Loss: 0.2896 Acc: 0.8977
[Epoch 65/100] Train Loss: 0.1826 Acc: 0.9266 | Val Loss: 0.2433 Acc: 0.9116
[Epoch 66/100] Train Loss: 0.1742 Acc: 0.9346 | Val Loss: 0.2182 Acc: 0.9234
[Epoch 67/100] Train Loss: 0.1672 Acc: 0.9347 | Val Loss: 0.2174 Acc: 0.9232
[Epoch 68/100] Train Loss: 0.1707 Acc: 0.9327 | Val Loss: 0.2723 Acc: 0.9053
Early stopped.
Training completed in 351.01 seconds.

---- Test result of model win5-noweight ----
Loss: 0.2120 Acc: 0.9150
Confusion Matrix:

[[2652   32   21   29    7    6    0]
 [  64  405   39    4    0    0    0]
 [  86   63  785    1    0    0    0]
 [  17    0    0  387   12    0    0]
 [  15    0    2   46  399    0    0]
 [   9    0    0    0    0  235    9]
 [   8    0    0    0    0    4  237]]
Classification Report:

              precision    recall  f1-score   support

           0       0.93      0.97      0.95      2747
           1       0.81      0.79      0.80       512
           2       0.93      0.84      0.88       935
           3       0.83      0.93      0.88       416
           4       0.95      0.86      0.91       462
           5       0.96      0.93      0.94       253
           6       0.96      0.95      0.96       249

    accuracy                           0.91      5574
   macro avg       0.91      0.90      0.90      5574
weighted avg       0.92      0.91      0.91      5574

Start training with config: win5-weight01
[Epoch 1/100] Train Loss: 0.1852 Acc: 0.9289 | Val Loss: 0.2665 Acc: 0.9010
[Epoch 2/100] Train Loss: 0.1778 Acc: 0.9311 | Val Loss: 0.3129 Acc: 0.8918
[Epoch 3/100] Train Loss: 0.1794 Acc: 0.9308 | Val Loss: 0.2981 Acc: 0.8904
[Epoch 4/100] Train Loss: 0.1814 Acc: 0.9304 | Val Loss: 0.2144 Acc: 0.9177
[Epoch 5/100] Train Loss: 0.1829 Acc: 0.9293 | Val Loss: 0.3344 Acc: 0.8855
[Epoch 6/100] Train Loss: 0.1700 Acc: 0.9329 | Val Loss: 0.2428 Acc: 0.9067
[Epoch 7/100] Train Loss: 0.1732 Acc: 0.9324 | Val Loss: 0.1869 Acc: 0.9297
[Epoch 8/100] Train Loss: 0.1737 Acc: 0.9337 | Val Loss: 0.2054 Acc: 0.9203
[Epoch 9/100] Train Loss: 0.1789 Acc: 0.9302 | Val Loss: 0.2145 Acc: 0.9187
[Epoch 10/100] Train Loss: 0.1690 Acc: 0.9341 | Val Loss: 0.2025 Acc: 0.9220
[Epoch 11/100] Train Loss: 0.1709 Acc: 0.9342 | Val Loss: 0.2047 Acc: 0.9207
[Epoch 12/100] Train Loss: 0.1672 Acc: 0.9327 | Val Loss: 0.2387 Acc: 0.9168
[Epoch 13/100] Train Loss: 0.1692 Acc: 0.9349 | Val Loss: 0.2011 Acc: 0.9250
[Epoch 14/100] Train Loss: 0.1614 Acc: 0.9363 | Val Loss: 0.2083 Acc: 0.9191
[Epoch 15/100] Train Loss: 0.1625 Acc: 0.9359 | Val Loss: 0.2201 Acc: 0.9194
[Epoch 16/100] Train Loss: 0.1719 Acc: 0.9354 | Val Loss: 0.2265 Acc: 0.9125
[Epoch 17/100] Train Loss: 0.1696 Acc: 0.9349 | Val Loss: 0.2032 Acc: 0.9212
Early stopped.
Training completed in 62.27 seconds.

---- Test result of model win5-weight01 ----
Loss: 0.1797 Acc: 0.9316
Confusion Matrix:

[[2661   31   35   14    4    1    1]
 [  45  438   22    4    3    0    0]
 [  46   41  848    0    0    0    0]
 [  20    2    1  347   46    0    0]
 [  17    1    1   11  432    0    0]
 [  17    0    0    0    0  229    7]
 [   7    0    0    0    0    4  238]]
Classification Report:

              precision    recall  f1-score   support

           0       0.95      0.97      0.96      2747
           1       0.85      0.86      0.85       512
           2       0.93      0.91      0.92       935
           3       0.92      0.83      0.88       416
           4       0.89      0.94      0.91       462
           5       0.98      0.91      0.94       253
           6       0.97      0.96      0.96       249

    accuracy                           0.93      5574
   macro avg       0.93      0.91      0.92      5574
weighted avg       0.93      0.93      0.93      5574

Start training with config: win5-weight05
[Epoch 1/100] Train Loss: 0.1851 Acc: 0.9293 | Val Loss: 0.2049 Acc: 0.9207
[Epoch 2/100] Train Loss: 0.1726 Acc: 0.9342 | Val Loss: 0.2121 Acc: 0.9207
[Epoch 3/100] Train Loss: 0.1729 Acc: 0.9326 | Val Loss: 0.2623 Acc: 0.9083
[Epoch 4/100] Train Loss: 0.1796 Acc: 0.9304 | Val Loss: 0.2651 Acc: 0.9019
[Epoch 5/100] Train Loss: 0.1712 Acc: 0.9335 | Val Loss: 0.2285 Acc: 0.9177
[Epoch 6/100] Train Loss: 0.1704 Acc: 0.9357 | Val Loss: 0.2093 Acc: 0.9223
