participant_id,task,trail,label,consecutive_frames
0,BA_LEFT_CLICK,0,NONE,38
0,BA_LEFT_CLICK,0,LEFT_PRESS,9
0,BA_LEFT_CLICK,0,LEFT_RELEASE,13
0,BA_LEFT_CLICK,0,NONE,9
0,BA_LEFT_CLICK,1,NONE,49
0,BA_LEFT_CLICK,1,LEFT_PRESS,7
0,BA_LEFT_CLICK,1,LEFT_RELEASE,12
0,BA_LEFT_CLICK,1,NONE,18
0,BA_LEFT_CLICK,2,NONE,40
0,BA_LEFT_CLICK,2,LEFT_PRESS,9
0,BA_LEFT_CLICK,2,LEFT_RELEASE,12
0,BA_LEFT_CLICK,2,NONE,18
0,BA_LEFT_CLICK,3,NONE,34
0,BA_LEFT_CLICK,3,LEFT_PRESS,9
0,BA_LEFT_CLICK,3,LEFT_RELEASE,15
0,BA_LEFT_CLICK,3,NONE,15
0,BA_LEFT_CLICK,4,NONE,41
0,BA_LEFT_CLICK,4,LEFT_PRESS,9
0,BA_LEFT_CLICK,4,LEFT_RELEASE,12
0,BA_LEFT_CLICK,4,NONE,18
0,BA_LEFT_CLICK,5,NONE,37
0,BA_LEFT_CLICK,5,LEFT_PRESS,7
0,BA_LEFT_CLICK,5,LEFT_RELEASE,13
0,BA_LEFT_CLICK,5,NONE,17
0,BA_LEFT_CLICK,6,NONE,33
0,BA_LEFT_CLICK,6,LEFT_PRESS,7
0,BA_LEFT_CLICK,6,LEFT_RELEASE,14
0,BA_LEFT_CLICK,6,NONE,21
0,BA_LEFT_CLICK,7,NONE,25
0,BA_LEFT_CLICK,7,LEFT_PRESS,8
0,BA_LEFT_CLICK,7,LEFT_RELEASE,12
0,BA_LEFT_CLICK,7,NONE,24
0,BA_LEFT_CLICK,8,NONE,36
0,BA_LEFT_CLICK,8,LEFT_PRESS,7
0,BA_LEFT_CLICK,8,LEFT_RELEASE,14
0,BA_LEFT_CLICK,8,NONE,23
0,BA_LEFT_CLICK,9,NONE,36
0,BA_LEFT_CLICK,9,LEFT_PRESS,8
0,BA_LEFT_CLICK,9,LEFT_RELEASE,12
0,BA_LEFT_CLICK,9,NONE,25
0,BA_RIGHT_CLICK,0,NONE,60
0,BA_RIGHT_CLICK,0,RIGHT_PRESS,8
0,BA_RIGHT_CLICK,0,RIGHT_RELEASE,15
0,BA_RIGHT_CLICK,0,NONE,20
0,BA_RIGHT_CLICK,1,NONE,34
0,BA_RIGHT_CLICK,1,RIGHT_PRESS,10
0,BA_RIGHT_CLICK,1,RIGHT_RELEASE,12
0,BA_RIGHT_CLICK,1,NONE,24
0,BA_RIGHT_CLICK,2,NONE,30
0,BA_RIGHT_CLICK,2,RIGHT_PRESS,9
0,BA_RIGHT_CLICK,2,RIGHT_RELEASE,12
0,BA_RIGHT_CLICK,2,NONE,20
0,BA_RIGHT_CLICK,3,NONE,55
0,BA_RIGHT_CLICK,3,RIGHT_PRESS,12
0,BA_RIGHT_CLICK,3,RIGHT_RELEASE,10
0,BA_RIGHT_CLICK,3,NONE,17
0,BA_RIGHT_CLICK,4,NONE,38
0,BA_RIGHT_CLICK,4,RIGHT_PRESS,12
0,BA_RIGHT_CLICK,4,RIGHT_RELEASE,10
0,BA_RIGHT_CLICK,4,NONE,34
0,BA_RIGHT_CLICK,5,NONE,43
0,BA_RIGHT_CLICK,5,RIGHT_PRESS,10
0,BA_RIGHT_CLICK,5,RIGHT_RELEASE,11
0,BA_RIGHT_CLICK,5,NONE,27
0,BA_RIGHT_CLICK,6,NONE,60
0,BA_RIGHT_CLICK,6,RIGHT_PRESS,14
0,BA_RIGHT_CLICK,6,RIGHT_RELEASE,12
0,BA_RIGHT_CLICK,6,NONE,20
0,BA_RIGHT_CLICK,7,NONE,56
0,BA_RIGHT_CLICK,7,RIGHT_PRESS,10
0,BA_RIGHT_CLICK,7,RIGHT_RELEASE,12
0,BA_RIGHT_CLICK,7,NONE,19
0,BA_RIGHT_CLICK,8,NONE,49
0,BA_RIGHT_CLICK,8,RIGHT_PRESS,11
0,BA_RIGHT_CLICK,8,RIGHT_RELEASE,13
0,BA_RIGHT_CLICK,8,NONE,29
0,BA_RIGHT_CLICK,9,NONE,55
0,BA_RIGHT_CLICK,9,RIGHT_PRESS,11
0,BA_RIGHT_CLICK,9,RIGHT_RELEASE,12
0,BA_RIGHT_CLICK,9,NONE,38
0,BA_SCROLL,0,NONE,30
0,BA_SCROLL,0,SCROLL_DOWN,3
0,BA_SCROLL,0,NONE,5
0,BA_SCROLL,0,SCROLL_UP,10
0,BA_SCROLL,0,SCROLL_DOWN,11
0,BA_SCROLL,0,SCROLL_UP,10
0,BA_SCROLL,0,SCROLL_DOWN,10
0,BA_SCROLL,0,SCROLL_UP,10
0,BA_SCROLL,0,SCROLL_DOWN,11
0,BA_SCROLL,0,SCROLL_UP,11
0,BA_SCROLL,0,SCROLL_DOWN,12
0,BA_SCROLL,0,SCROLL_UP,12
0,BA_SCROLL,0,SCROLL_DOWN,15
0,BA_SCROLL,0,SCROLL_UP,2
0,BA_SCROLL,0,NONE,12
0,BA_SCROLL,1,NONE,16
0,BA_SCROLL,1,SCROLL_UP,10
0,BA_SCROLL,1,SCROLL_DOWN,13
0,BA_SCROLL,1,SCROLL_UP,11
0,BA_SCROLL,1,SCROLL_DOWN,13
0,BA_SCROLL,1,SCROLL_UP,12
0,BA_SCROLL,1,SCROLL_DOWN,11
0,BA_SCROLL,1,SCROLL_UP,11
0,BA_SCROLL,1,SCROLL_DOWN,11
0,BA_SCROLL,1,SCROLL_UP,12
0,BA_SCROLL,1,SCROLL_DOWN,14
0,BA_SCROLL,1,NONE,26
0,BA_SCROLL,2,NONE,65
0,BA_SCROLL,2,SCROLL_UP,11
0,BA_SCROLL,2,SCROLL_DOWN,11
0,BA_SCROLL,2,SCROLL_UP,11
0,BA_SCROLL,2,SCROLL_DOWN,12
0,BA_SCROLL,2,SCROLL_UP,12
0,BA_SCROLL,2,SCROLL_DOWN,11
0,BA_SCROLL,2,SCROLL_UP,11
0,BA_SCROLL,2,SCROLL_DOWN,10
0,BA_SCROLL,2,SCROLL_UP,12
0,BA_SCROLL,2,SCROLL_DOWN,13
0,BA_SCROLL,2,NONE,30
0,BA_SCROLL,3,NONE,44
0,BA_SCROLL,3,SCROLL_DOWN,12
0,BA_SCROLL,3,SCROLL_UP,13
0,BA_SCROLL,3,SCROLL_DOWN,12
0,BA_SCROLL,3,SCROLL_UP,10
0,BA_SCROLL,3,SCROLL_DOWN,12
0,BA_SCROLL,3,SCROLL_UP,10
0,BA_SCROLL,3,SCROLL_DOWN,11
0,BA_SCROLL,3,SCROLL_UP,11
0,BA_SCROLL,3,SCROLL_DOWN,11
0,BA_SCROLL,3,SCROLL_UP,12
0,BA_SCROLL,3,SCROLL_DOWN,14
0,BA_SCROLL,3,NONE,18
0,BA_SCROLL,4,NONE,32
0,BA_SCROLL,4,SCROLL_UP,12
0,BA_SCROLL,4,SCROLL_DOWN,12
0,BA_SCROLL,4,SCROLL_UP,10
0,BA_SCROLL,4,SCROLL_DOWN,12
0,BA_SCROLL,4,SCROLL_UP,11
0,BA_SCROLL,4,SCROLL_DOWN,12
0,BA_SCROLL,4,SCROLL_UP,11
0,BA_SCROLL,4,SCROLL_DOWN,12
0,BA_SCROLL,4,SCROLL_UP,11
0,BA_SCROLL,4,SCROLL_DOWN,16
0,BA_SCROLL,4,NONE,33
0,DRAGGING,0,NONE,44
0,DRAGGING,0,LEFT_PRESS,12
0,DRAGGING,0,NONE,21
0,DRAGGING,0,LEFT_RELEASE,8
0,DRAGGING,0,LEFT_PRESS,7
0,DRAGGING,0,NONE,30
0,DRAGGING,0,LEFT_RELEASE,10
0,DRAGGING,0,NONE,22
0,DRAGGING,1,NONE,36
0,DRAGGING,1,LEFT_PRESS,13
0,DRAGGING,1,NONE,67
0,DRAGGING,1,LEFT_RELEASE,11
0,DRAGGING,1,NONE,21
0,DRAGGING,2,NONE,62
0,DRAGGING,2,LEFT_PRESS,13
0,DRAGGING,2,NONE,70
0,DRAGGING,2,LEFT_RELEASE,13
0,DRAGGING,2,NONE,21
0,DRAGGING,3,NONE,38
0,DRAGGING,3,LEFT_PRESS,11
0,DRAGGING,3,NONE,63
0,DRAGGING,3,LEFT_RELEASE,12
0,DRAGGING,3,NONE,16
0,DRAGGING,4,NONE,47
0,DRAGGING,4,LEFT_PRESS,13
0,DRAGGING,4,NONE,55
0,DRAGGING,4,LEFT_RELEASE,12
0,DRAGGING,4,NONE,27
0,MENU_NAVIGATION,0,NONE,38
0,MENU_NAVIGATION,0,RIGHT_PRESS,9
0,MENU_NAVIGATION,0,RIGHT_RELEASE,11
0,MENU_NAVIGATION,0,NONE,13
0,MENU_NAVIGATION,0,LEFT_PRESS,13
0,MENU_NAVIGATION,0,LEFT_RELEASE,12
0,MENU_NAVIGATION,0,NONE,15
0,MENU_NAVIGATION,1,NONE,34
0,MENU_NAVIGATION,1,RIGHT_PRESS,9
0,MENU_NAVIGATION,1,RIGHT_RELEASE,14
0,MENU_NAVIGATION,1,NONE,18
0,MENU_NAVIGATION,1,LEFT_PRESS,12
0,MENU_NAVIGATION,1,LEFT_RELEASE,11
0,MENU_NAVIGATION,1,NONE,17
0,MENU_NAVIGATION,2,NONE,48
0,MENU_NAVIGATION,2,RIGHT_PRESS,12
0,MENU_NAVIGATION,2,RIGHT_RELEASE,10
0,MENU_NAVIGATION,2,NONE,27
0,MENU_NAVIGATION,2,LEFT_PRESS,13
0,MENU_NAVIGATION,2,LEFT_RELEASE,11
0,MENU_NAVIGATION,2,NONE,23
0,MENU_NAVIGATION,3,NONE,44
0,MENU_NAVIGATION,3,RIGHT_PRESS,10
0,MENU_NAVIGATION,3,RIGHT_RELEASE,9
0,MENU_NAVIGATION,3,NONE,32
0,MENU_NAVIGATION,3,LEFT_PRESS,12
0,MENU_NAVIGATION,3,LEFT_RELEASE,13
0,MENU_NAVIGATION,3,NONE,18
0,MENU_NAVIGATION,4,NONE,39
0,MENU_NAVIGATION,4,RIGHT_PRESS,11
0,MENU_NAVIGATION,4,RIGHT_RELEASE,9
0,MENU_NAVIGATION,4,NONE,16
0,MENU_NAVIGATION,4,LEFT_PRESS,14
0,MENU_NAVIGATION,4,LEFT_RELEASE,15
0,MENU_NAVIGATION,4,NONE,22
0,POINT_N_CLICK,0,NONE,41
0,POINT_N_CLICK,0,LEFT_PRESS,12
0,POINT_N_CLICK,0,LEFT_RELEASE,13
0,POINT_N_CLICK,0,NONE,43
0,POINT_N_CLICK,0,LEFT_PRESS,11
0,POINT_N_CLICK,0,LEFT_RELEASE,14
0,POINT_N_CLICK,0,NONE,40
0,POINT_N_CLICK,0,LEFT_PRESS,11
0,POINT_N_CLICK,0,LEFT_RELEASE,10
0,POINT_N_CLICK,0,NONE,16
0,POINT_N_CLICK,1,NONE,29
0,POINT_N_CLICK,1,LEFT_PRESS,11
0,POINT_N_CLICK,1,LEFT_RELEASE,13
0,POINT_N_CLICK,1,NONE,35
0,POINT_N_CLICK,1,LEFT_PRESS,9
0,POINT_N_CLICK,1,LEFT_RELEASE,12
0,POINT_N_CLICK,1,NONE,44
0,POINT_N_CLICK,1,LEFT_PRESS,11
0,POINT_N_CLICK,1,LEFT_RELEASE,11
0,POINT_N_CLICK,1,NONE,13
0,POINT_N_CLICK,2,NONE,36
0,POINT_N_CLICK,2,LEFT_PRESS,12
0,POINT_N_CLICK,2,LEFT_RELEASE,12
0,POINT_N_CLICK,2,NONE,49
0,POINT_N_CLICK,2,LEFT_PRESS,11
0,POINT_N_CLICK,2,LEFT_RELEASE,12
0,POINT_N_CLICK,2,NONE,34
0,POINT_N_CLICK,2,LEFT_PRESS,13
0,POINT_N_CLICK,2,LEFT_RELEASE,12
0,POINT_N_CLICK,2,NONE,12
0,POINT_N_CLICK,3,NONE,50
0,POINT_N_CLICK,3,LEFT_PRESS,10
0,POINT_N_CLICK,3,LEFT_RELEASE,11
0,POINT_N_CLICK,3,NONE,25
0,POINT_N_CLICK,3,LEFT_PRESS,10
0,POINT_N_CLICK,3,LEFT_RELEASE,11
0,POINT_N_CLICK,3,NONE,35
0,POINT_N_CLICK,3,LEFT_PRESS,11
0,POINT_N_CLICK,3,LEFT_RELEASE,11
0,POINT_N_CLICK,3,NONE,15
0,POINT_N_CLICK,4,NONE,31
0,POINT_N_CLICK,4,LEFT_PRESS,9
0,POINT_N_CLICK,4,LEFT_RELEASE,11
0,POINT_N_CLICK,4,NONE,22
0,POINT_N_CLICK,4,LEFT_PRESS,9
0,POINT_N_CLICK,4,LEFT_RELEASE,12
0,POINT_N_CLICK,4,NONE,24
0,POINT_N_CLICK,4,LEFT_PRESS,9
0,POINT_N_CLICK,4,LEFT_RELEASE,10
0,POINT_N_CLICK,4,NONE,22
1,BA_LEFT_CLICK,0,NONE,1
1,BA_LEFT_CLICK,0,LEFT_PRESS,2
1,BA_LEFT_CLICK,0,LEFT_RELEASE,44
1,BA_LEFT_CLICK,0,LEFT_PRESS,2
1,BA_LEFT_CLICK,0,LEFT_RELEASE,25
1,BA_LEFT_CLICK,1,NONE,25
1,BA_LEFT_CLICK,1,LEFT_RELEASE,16
