participant_id,timestamp,task,trail,label
0,16836,BA_LEFT_CLICK,0,
0,16870,BA_LEFT_CLICK,0,
0,16904,BA_LEFT_CLICK,0,
0,16937,BA_LEFT_CLICK,0,
0,16969,BA_LEFT_CLICK,0,NONE
0,17003,BA_LEFT_CLICK,0,NONE
0,17037,BA_LEFT_CLICK,0,NONE
0,17067,BA_LEFT_CLICK,0,NONE
0,17100,BA_LEFT_CLICK,0,NONE
0,17137,BA_LEFT_CLICK,0,NONE
0,17170,BA_LEFT_CLICK,0,NONE
0,17205,BA_LEFT_CLICK,0,NONE
0,17237,BA_LEFT_CLICK,0,NONE
0,17271,BA_LEFT_CLICK,0,NONE
0,17303,BA_LEFT_CLICK,0,NONE
0,17337,BA_LEFT_CLICK,0,NONE
0,17370,BA_LEFT_CLICK,0,NONE
0,17404,BA_LEFT_CLICK,0,NONE
0,17437,BA_LEFT_CLICK,0,NONE
0,17470,BA_LEFT_CLICK,0,NONE
0,17503,BA_LEFT_CLICK,0,NONE
0,17536,BA_LEFT_CLICK,0,NONE
0,17570,BA_LEFT_CLICK,0,NONE
0,17604,BA_LEFT_CLICK,0,NONE
0,17637,BA_LEFT_CLICK,0,NONE
0,17671,BA_LEFT_CLICK,0,NONE
0,17705,BA_LEFT_CLICK,0,NONE
0,17739,BA_LEFT_CLICK,0,NONE
0,17770,BA_LEFT_CLICK,0,NONE
0,17805,BA_LEFT_CLICK,0,NONE
0,17838,BA_LEFT_CLICK,0,NONE
0,17870,BA_LEFT_CLICK,0,NONE
0,17903,BA_LEFT_CLICK,0,NONE
0,17936,BA_LEFT_CLICK,0,NONE
0,17970,BA_LEFT_CLICK,0,NONE
0,18004,BA_LEFT_CLICK,0,NONE
0,18038,BA_LEFT_CLICK,0,NONE
0,18072,BA_LEFT_CLICK,0,LEFT_PRESS
0,18105,BA_LEFT_CLICK,0,LEFT_PRESS
0,18138,BA_LEFT_CLICK,0,LEFT_PRESS
0,18171,BA_LEFT_CLICK,0,LEFT_PRESS
0,18203,BA_LEFT_CLICK,0,LEFT_PRESS
0,18236,BA_LEFT_CLICK,0,LEFT_PRESS
0,18270,BA_LEFT_CLICK,0,LEFT_PRESS
0,18303,BA_LEFT_CLICK,0,LEFT_PRESS
0,18337,BA_LEFT_CLICK,0,LEFT_PRESS
0,18370,BA_LEFT_CLICK,0,LEFT_PRESS
0,18404,BA_LEFT_CLICK,0,LEFT_PRESS
0,18438,BA_LEFT_CLICK,0,LEFT_PRESS
0,18470,BA_LEFT_CLICK,0,LEFT_PRESS
0,18503,BA_LEFT_CLICK,0,LEFT_RELEASE
0,18537,BA_LEFT_CLICK,0,LEFT_RELEASE
0,18570,BA_LEFT_CLICK,0,LEFT_RELEASE
0,18604,BA_LEFT_CLICK,0,LEFT_RELEASE
0,18637,BA_LEFT_CLICK,0,LEFT_RELEASE
0,18672,BA_LEFT_CLICK,0,LEFT_RELEASE
0,18700,BA_LEFT_CLICK,0,LEFT_RELEASE
0,18738,BA_LEFT_CLICK,0,LEFT_RELEASE
0,18769,BA_LEFT_CLICK,0,LEFT_RELEASE
0,18803,BA_LEFT_CLICK,0,LEFT_RELEASE
0,18837,BA_LEFT_CLICK,0,LEFT_RELEASE
0,18871,BA_LEFT_CLICK,0,NONE
0,18904,BA_LEFT_CLICK,0,NONE
0,18938,BA_LEFT_CLICK,0,NONE
0,18972,BA_LEFT_CLICK,0,NONE
0,19004,BA_LEFT_CLICK,0,NONE
0,19037,BA_LEFT_CLICK,0,NONE
0,19070,BA_LEFT_CLICK,0,NONE
0,19103,BA_LEFT_CLICK,0,NONE
0,19138,BA_LEFT_CLICK,0,NONE
0,19171,BA_LEFT_CLICK,0,NONE
0,19205,BA_LEFT_CLICK,0,NONE
0,19239,BA_LEFT_CLICK,0,NONE
0,19271,BA_LEFT_CLICK,0,NONE
0,19303,BA_LEFT_CLICK,0,NONE
0,19337,BA_LEFT_CLICK,0,NONE
0,19370,BA_LEFT_CLICK,0,NONE
0,19404,BA_LEFT_CLICK,0,NONE
0,19438,BA_LEFT_CLICK,0,NONE
0,19472,BA_LEFT_CLICK,0,NONE
0,19503,BA_LEFT_CLICK,0,NONE
0,19538,BA_LEFT_CLICK,0,NONE
0,19570,BA_LEFT_CLICK,0,NONE
0,19603,BA_LEFT_CLICK,0,NONE
0,19637,BA_LEFT_CLICK,0,NONE
0,19670,BA_LEFT_CLICK,0,NONE
0,19704,BA_LEFT_CLICK,0,NONE
0,19737,BA_LEFT_CLICK,0,NONE
0,19771,BA_LEFT_CLICK,0,NONE
0,19804,BA_LEFT_CLICK,0,NONE
0,19836,BA_LEFT_CLICK,0,NONE
0,21435,BA_LEFT_CLICK,1,
0,21470,BA_LEFT_CLICK,1,
0,21503,BA_LEFT_CLICK,1,
0,21537,BA_LEFT_CLICK,1,
0,21570,BA_LEFT_CLICK,1,LEFT_PRESS
0,21605,BA_LEFT_CLICK,1,LEFT_PRESS
0,21637,BA_LEFT_CLICK,1,LEFT_PRESS
0,21670,BA_LEFT_CLICK,1,LEFT_PRESS
0,21703,BA_LEFT_CLICK,1,LEFT_PRESS
0,21737,BA_LEFT_CLICK,1,LEFT_PRESS
0,21770,BA_LEFT_CLICK,1,LEFT_PRESS
0,21804,BA_LEFT_CLICK,1,LEFT_PRESS
0,21837,BA_LEFT_CLICK,1,LEFT_PRESS
0,21872,BA_LEFT_CLICK,1,LEFT_PRESS
0,21903,BA_LEFT_CLICK,1,LEFT_PRESS
0,21938,BA_LEFT_CLICK,1,LEFT_PRESS
0,21970,BA_LEFT_CLICK,1,LEFT_PRESS
0,22003,BA_LEFT_CLICK,1,LEFT_PRESS
0,22037,BA_LEFT_CLICK,1,LEFT_PRESS
0,22070,BA_LEFT_CLICK,1,LEFT_PRESS
0,22104,BA_LEFT_CLICK,1,LEFT_PRESS
0,22137,BA_LEFT_CLICK,1,LEFT_PRESS
0,22171,BA_LEFT_CLICK,1,LEFT_PRESS
0,22205,BA_LEFT_CLICK,1,LEFT_PRESS
0,22236,BA_LEFT_CLICK,1,LEFT_PRESS
0,22270,BA_LEFT_CLICK,1,LEFT_PRESS
0,22303,BA_LEFT_CLICK,1,LEFT_PRESS
0,22337,BA_LEFT_CLICK,1,LEFT_PRESS
0,22371,BA_LEFT_CLICK,1,LEFT_PRESS
0,22404,BA_LEFT_CLICK,1,LEFT_PRESS
0,22439,BA_LEFT_CLICK,1,LEFT_PRESS
0,22471,BA_LEFT_CLICK,1,LEFT_PRESS
0,22504,BA_LEFT_CLICK,1,LEFT_PRESS
0,22537,BA_LEFT_CLICK,1,LEFT_PRESS
0,22570,BA_LEFT_CLICK,1,LEFT_PRESS
0,22603,BA_LEFT_CLICK,1,LEFT_PRESS
0,22638,BA_LEFT_CLICK,1,LEFT_PRESS
0,22672,BA_LEFT_CLICK,1,LEFT_PRESS
0,22704,BA_LEFT_CLICK,1,LEFT_PRESS
0,22738,BA_LEFT_CLICK,1,LEFT_PRESS
0,22770,BA_LEFT_CLICK,1,LEFT_PRESS
0,22803,BA_LEFT_CLICK,1,LEFT_PRESS
0,22837,BA_LEFT_CLICK,1,LEFT_PRESS
0,22870,BA_LEFT_CLICK,1,LEFT_PRESS
0,22905,BA_LEFT_CLICK,1,LEFT_PRESS
0,22937,BA_LEFT_CLICK,1,LEFT_PRESS
0,22971,BA_LEFT_CLICK,1,LEFT_PRESS
0,23004,BA_LEFT_CLICK,1,LEFT_PRESS
0,23037,BA_LEFT_CLICK,1,LEFT_RELEASE
0,23070,BA_LEFT_CLICK,1,LEFT_RELEASE
0,23104,BA_LEFT_CLICK,1,LEFT_RELEASE
0,23137,BA_LEFT_CLICK,1,LEFT_RELEASE
0,23171,BA_LEFT_CLICK,1,LEFT_RELEASE
0,23205,BA_LEFT_CLICK,1,LEFT_RELEASE
0,23239,BA_LEFT_CLICK,1,LEFT_RELEASE
0,23271,BA_LEFT_CLICK,1,LEFT_RELEASE
0,23303,BA_LEFT_CLICK,1,NONE
0,23337,BA_LEFT_CLICK,1,NONE
0,23369,BA_LEFT_CLICK,1,NONE
0,23404,BA_LEFT_CLICK,1,NONE
0,23437,BA_LEFT_CLICK,1,NONE
0,23470,BA_LEFT_CLICK,1,NONE
0,23504,BA_LEFT_CLICK,1,NONE
0,23539,BA_LEFT_CLICK,1,NONE
0,23571,BA_LEFT_CLICK,1,NONE
0,23603,BA_LEFT_CLICK,1,NONE
0,23637,BA_LEFT_CLICK,1,NONE
0,23670,BA_LEFT_CLICK,1,NONE
0,23699,BA_LEFT_CLICK,1,NONE
0,25370,BA_LEFT_CLICK,2,
0,25405,BA_LEFT_CLICK,2,
0,25438,BA_LEFT_CLICK,2,
0,25471,BA_LEFT_CLICK,2,
0,25504,BA_LEFT_CLICK,2,NONE
0,25538,BA_LEFT_CLICK,2,NONE
0,25570,BA_LEFT_CLICK,2,NONE
0,25605,BA_LEFT_CLICK,2,NONE
0,25639,BA_LEFT_CLICK,2,NONE
0,25672,BA_LEFT_CLICK,2,NONE
0,25705,BA_LEFT_CLICK,2,NONE
0,25738,BA_LEFT_CLICK,2,NONE
0,25770,BA_LEFT_CLICK,2,NONE
0,25803,BA_LEFT_CLICK,2,NONE
0,25837,BA_LEFT_CLICK,2,NONE
